,x1,x2,y
31441,-14.295096,2.4711702,8
31442,-26.404251,19.06786,5
31443,-8.000894,-23.005316,9
31444,-2.0361423,17.030914,8
31445,20.86319,43.94222,0
31446,17.513453,15.540442,3
31447,24.14549,-27.497965,1
31448,-41.46249,-5.729816,4
31449,48.97762,-2.2661285,2
31450,7.5666537,-28.59221,3
31451,16.25318,18.956676,3
31452,10.684874,2.6707826,3
31453,-32.410084,-0.30677238,4
31454,37.227486,-11.630595,2
31455,-11.506682,18.695312,5
31456,9.84772,39.611996,9
31457,-6.173777,28.79726,6
31458,-32.15905,-10.889135,4
31459,-1.7312932,-28.655283,7
31460,-33.05288,-26.172853,7
31461,4.0007305,-3.1385772,8
31462,33.15299,-4.838032,2
31463,25.002514,31.285694,0
31464,-17.858326,43.310123,6
31465,18.153885,-15.193599,1
31466,11.071877,33.54552,0
31467,45.70626,-11.263972,2
31468,5.1976237,-8.307519,8
31469,21.696722,8.931572,3
31470,15.073848,33.205364,0
31471,-40.65856,0.32408917,4
31472,-9.237903,19.669836,5
31473,-4.5780067,15.205875,5
31474,18.69683,7.9768014,8
31475,-4.3557067,28.408878,6
31476,17.356262,45.727036,0
31477,1.229226,-26.373257,7
31478,14.017622,-40.284184,1
31479,5.823012,-3.8024807,8
31480,-38.577747,-29.81161,9
31481,-17.666641,34.853565,6
31482,21.0175,5.5019727,3
31483,47.618298,0.8348098,2
31484,-35.444477,-10.091176,4
31485,-16.581873,-43.772808,7
31486,4.8946805,7.65333,8
31487,30.590445,-28.242804,1
31488,10.501085,0.6040276,3
31489,-18.972027,14.395405,5
31490,22.602476,34.616222,0
31491,-9.48415,32.788822,6
31492,34.679855,-6.1034956,2
31493,45.845287,7.091094,2
31494,13.614968,-37.827236,1
31495,-3.322611,13.643992,5
31496,-4.9430027,16.29526,5
31497,9.321077,39.772564,0
31498,29.360075,-38.909557,1
31499,-2.9586518,18.13867,5
31500,-21.308033,37.79479,6
31501,-40.04464,-3.123356,4
31502,10.8278475,39.02231,0
31503,38.882236,0.7610793,2
31504,15.124286,7.0084777,3
31505,23.532562,34.30819,0
31506,11.965737,-39.88524,2
31507,1.8607864,-7.3800592,8
31508,45.365673,-4.3859434,2
31509,23.117182,41.45411,0
31510,-12.369727,-41.921272,7
31511,26.641806,-13.745954,1
31512,5.8369036,-23.566168,2
31513,46.96894,5.4209886,2
31514,-52.07569,-15.736995,4
31515,22.704674,3.2355354,3
31516,-4.5184193,30.113228,6
31517,-6.933555,-23.546993,4
31518,9.396657,39.9842,0
31519,-21.01295,18.917309,5
31520,-5.4650664,15.581647,5
31521,-1.9071041,30.537546,6
31522,-39.706528,-15.361182,4
31523,0.5136456,-36.29984,7
31524,-31.371708,-26.12071,9
31525,5.797604,-8.616387,8
31526,17.9253,-40.9856,1
31527,-16.155294,-37.855064,7
31528,0.66039526,-3.4451556,8
31529,14.969896,-26.684944,1
31530,1.0716567,6.1712832,8
31531,-15.818423,-34.2477,7
31532,-17.858742,-11.331756,9
31533,-10.882043,-30.438433,7
31534,32.42435,-26.878271,1
31535,29.413347,34.768333,0
31536,-43.556942,-9.370474,4
31537,20.074072,-18.927328,1
31538,18.60096,15.887142,3
31539,-39.813637,3.4979417,4
31540,-4.0703664,0.53168666,8
31541,-51.621166,-7.409896,4
31542,4.189442,-37.965443,7
31543,-46.610332,1.2164147,4
31544,19.789637,14.174358,3
31545,-23.895746,8.6530285,5
31546,38.58496,1.5027901,2
31547,-16.455292,-40.7327,7
31548,14.082946,14.985859,3
31549,-50.70703,-6.1768255,4
31550,4.7903028,-40.06482,7
31551,-26.023094,-11.434583,9
31552,-35.33352,-6.7355356,4
31553,5.0627637,-28.567812,7
31554,2.172284,13.911455,5
31555,47.849136,7.0710382,2
31556,23.21232,-27.979118,1
31557,-0.480125,31.309216,6
31558,0.99208313,-45.006916,7
31559,16.338293,9.004142,3
31560,-0.14425822,-43.95781,7
31561,-15.941162,-17.608225,9
31562,-0.9673933,15.156725,3
31563,-41.317432,4.119687,4
31564,9.436742,12.863575,3
31565,-27.937191,-15.3222475,9
31566,-28.587807,-20.860146,9
31567,22.725267,41.708298,0
31568,-16.637028,48.721302,6
31569,-0.24672917,-14.2671,8
31570,18.810322,-49.652885,1
31571,0.7525009,-33.495544,7
31572,-11.735892,33.721695,6
31573,-17.165886,-5.655221,9
31574,-43.160267,-10.432154,4
31575,27.538897,40.93081,0
31576,-8.801583,-46.71351,7
31577,-4.759155,37.142178,6
31578,15.673327,-44.89157,1
31579,23.319574,5.9815817,3
31580,-51.74491,-17.308718,4
31581,22.514448,48.10363,0
31582,23.82963,13.463684,3
31583,-36.847237,6.8900113,4
31584,-2.9994664,12.7371235,5
31585,-4.532278,36.70497,6
31586,-12.7003355,33.2718,6
31587,22.472162,4.850068,3
31588,-9.70911,30.515997,6
31589,-0.6606641,-26.332457,7
31590,-6.8895636,17.369732,5
31591,5.706769,-17.185951,8
31592,28.736908,-42.784077,1
31593,-15.096106,-8.192123,9
31594,-16.239586,-39.011456,7
31595,24.345343,14.001951,3
31596,-3.2474527,-8.782437,3
31597,26.9902,-13.429534,1
31598,-51.632866,-11.735962,4
31599,7.3249564,-8.349527,8
31600,9.1593275,12.2619,8
31601,-37.74573,4.234633,4
31602,14.229448,14.93858,3
31603,47.663742,5.345386,2
31604,17.981049,45.476818,0
31605,-18.808508,-11.384426,9
31606,-21.371136,48.18424,6
31607,2.2217455,4.5243626,8
31608,30.998411,-10.536471,2
31609,49.338173,-9.970844,2
31610,15.430811,5.306429,3
31611,3.098455,-12.195542,8
31612,-9.054286,28.458338,6
31613,-7.1952467,39.02483,6
31614,-7.232318,-36.902237,7
31615,-20.198341,17.771402,5
31616,44.1638,0.18668051,2
31617,40.402752,-5.4120355,2
31618,-9.785508,19.196487,5
31619,-3.728542,31.822294,6
31620,-4.422399,30.57284,6
31621,-18.54255,-7.569696,9
31622,-0.8924185,4.3476114,8
31623,-3.7223477,33.827488,6
31624,-40.406277,-28.260698,9
31625,23.995335,45.23762,0
31626,-22.514433,51.28423,6
31627,18.654236,2.1344442,3
31628,23.740845,27.918139,0
31629,-3.5926433,34.367992,6
31630,-4.9805236,-0.28729802,8
31631,20.12281,1.6026316,3
31632,-34.736614,-6.83985,4
31633,31.443317,-31.887762,1
31634,40.132492,-9.873919,2
31635,47.897964,-6.918462,2
31636,12.715008,5.2384577,3
31637,-16.778564,17.696783,5
31638,46.384064,-10.721092,2
31639,23.973772,46.41067,0
31640,28.486523,-44.260822,1
31641,21.921185,8.185477,3
31642,30.387878,-37.830967,1
31643,2.0328255,-25.985556,7
31644,-9.918333,21.602057,5
31645,-1.9516118,30.266907,6
31646,-16.656454,55.602474,6
31647,20.807558,-13.34349,1
31648,-15.880883,-44.130104,7
31649,-30.3161,19.68615,5
31650,10.664566,-21.976395,5
31651,-14.099577,13.040696,5
31652,6.3925734,-40.588715,9
31653,-13.9413805,-6.7121315,9
31654,-17.450216,53.02292,6
31655,5.6612344,-14.138623,8
31656,-3.3548217,-11.98704,8
31657,27.22708,42.98629,0
31658,40.758,2.438024,2
31659,-8.319176,-22.995173,9
31660,-45.766785,-15.893175,4
31661,7.252815,48.250076,0
31662,39.7164,6.118099,2
31663,18.19607,-41.001263,1
31664,-30.778904,-30.77532,3
31665,31.00084,-8.825868,2
31666,45.76836,-4.980497,2
31667,9.284877,1.9686149,3
31668,-33.49238,-12.814629,4
31669,-32.578278,-11.324085,4
31670,-11.785512,37.32001,6
31671,-5.508052,-42.52754,7
31672,17.64548,-11.26154,6
31673,-0.4174126,-31.751225,8
31674,-4.857275,-37.203625,7
31675,-18.853287,-36.526623,9
31676,-24.288595,-21.158411,9
31677,9.268863,38.89084,0
31678,-4.651389,-40.60336,7
31679,17.319805,-42.24239,1
31680,16.20098,16.960289,3
31681,38.527363,-9.185423,2
31682,-15.263204,17.230331,5
31683,7.285615,45.52317,0
31684,6.519875,-35.18381,7
31685,17.70201,-40.90349,1
31686,-8.410079,33.81275,6
31687,-9.860232,9.225807,5
31688,36.673275,7.8240013,2
31689,15.951544,-34.760475,1
31690,-31.057564,-23.814734,7
31691,11.830952,21.261774,3
31692,-49.826843,-10.917381,4
31693,-30.68392,-29.866592,9
31694,-8.044209,14.289562,5
31695,7.8153977,42.698162,0
31696,39.341026,4.3830667,2
31697,-25.66142,-25.870583,9
31698,4.940725,-34.248978,7
31699,-18.554613,-44.45478,7
31700,-22.01955,-23.319204,9
31701,13.515025,-39.75605,1
31702,-19.818161,11.653013,5
31703,5.446293,11.442324,3
31704,-6.399093,1.0292172,8
31705,-21.293886,46.27143,6
31706,-7.1770062,21.20183,8
31707,-29.020658,-22.994799,9
31708,-9.31161,28.276232,6
31709,30.688702,-7.3558445,2
31710,-10.760877,30.891928,8
31711,19.93445,-8.420927,4
31712,2.8535469,-45.432823,7
31713,-4.2226295,-38.62939,7
31714,-19.689009,52.16978,6
31715,0.28112993,-34.09346,7
31716,7.030888,42.9662,0
31717,-29.902784,-10.238099,4
31718,18.999508,-28.666454,1
31719,10.783061,19.789799,3
31720,14.485247,0.7000872,3
31721,1.7084523,-10.700461,8
31722,12.244306,18.742815,3
31723,10.6226635,6.200392,3
31724,20.578001,12.112667,3
31725,-0.14396286,-34.847683,7
31726,-4.7765713,-11.113881,8
31727,-4.0463934,-39.086906,1
31728,-50.290554,-6.4450235,4
31729,18.149128,-18.278452,1
31730,-18.397026,-37.24573,7
31731,-9.304084,-36.506836,7
31732,-4.63165,5.545223,8
31733,-13.987634,-25.975576,9
31734,-19.891886,7.115081,5
31735,14.885515,8.682615,3
31736,-5.4281883,42.055588,6
31737,-24.154997,-5.801935,9
31738,-22.263487,10.782528,8
31739,19.125233,-10.843856,1
31740,46.068108,-11.174297,2
31741,-14.538156,52.504536,6
31742,14.656313,32.914963,7
31743,-35.93682,5.917001,4
31744,-39.332664,-29.746737,9
31745,7.2273254,10.691926,3
31746,-3.8813107,14.224394,5
31747,-20.75721,-14.61874,9
31748,6.641021,-21.568462,3
31749,1.03546,-8.6151085,8
31750,-50.5099,-8.236721,4
31751,31.28045,-18.869873,1
31752,-21.542484,43.837807,6
31753,15.53936,29.55325,0
31754,-0.95527494,30.359352,6
31755,26.142086,-43.304783,1
31756,-1.7214375,17.571613,5
31757,40.88678,-11.278905,2
31758,-7.918206,2.4030418,8
31759,10.6639185,2.9454029,3
31760,-6.106384,10.382969,8
31761,-32.628845,-10.752272,4
31762,17.911093,-40.892162,1
31763,-5.3303385,14.14172,5
31764,20.154087,-29.655613,1
31765,-3.935157,5.41288,8
31766,14.766576,-33.32762,1
31767,-28.525486,-22.508074,9
31768,4.226745,12.915822,5
31769,13.865196,33.7358,0
31770,-0.36624527,-0.73032916,8
31771,20.568918,-47.600517,1
31772,-4.225744,13.389774,5
31773,37.54162,-0.32586166,2
31774,-47.45631,-15.384158,4
31775,13.093639,17.690971,3
31776,-51.737198,-18.165283,4
31777,-33.183727,-10.675569,4
31778,19.027761,39.213917,0
31779,-2.499063,13.370392,5
31780,27.330214,-41.863434,1
31781,-4.475412,5.653486,8
31782,-24.064644,9.290096,5
31783,-37.59421,-27.037537,9
31784,28.282589,-44.0486,1
31785,8.488739,34.544865,0
31786,-35.317547,-22.557465,9
31787,25.431051,-46.70869,1
31788,12.034216,3.6508908,3
31789,33.94266,-10.895179,2
31790,-51.445225,-7.5580344,4
31791,11.0830965,7.662266,3
31792,3.8684933,-31.603241,7
31793,-33.420055,-10.706649,4
31794,-0.88918984,-37.514633,2
31795,-4.7714114,13.596905,5
31796,-17.95205,-44.414543,7
31797,-20.981213,48.37008,6
31798,-19.522528,-24.656483,9
31799,-9.483844,-45.510612,7
31800,-5.353493,-0.9822197,8
31801,-3.9498127,5.8339205,8
31802,35.774902,2.1905136,2
31803,-30.104324,-22.975979,9
31804,-9.938916,-41.623768,7
31805,17.524984,14.746871,3
31806,-19.764463,47.456493,6
31807,41.640793,-11.855815,2
31808,11.851504,33.720074,0
31809,-32.436863,-22.924334,9
31810,-6.3643303,1.4830048,8
31811,16.937166,17.157387,3
31812,3.5142028,-26.709106,7
31813,41.57588,-10.707829,2
31814,-49.67805,-15.946341,4
31815,26.892078,-38.55876,1
31816,-1.3146238,-5.3041024,8
31817,-33.060772,-10.857288,4
31818,-36.13174,-30.409168,9
31819,-1.4909158,18.589027,5
31820,-23.968819,9.045782,5
31821,-2.5589826,13.109558,5
31822,-30.97437,-29.572126,9
31823,35.028645,-9.260165,2
31824,-8.299831,-30.907063,7
31825,13.78186,19.273922,3
31826,-15.878399,-41.8591,7
31827,42.2548,-11.059859,2
31828,-20.034536,-11.502047,9
31829,18.468369,-47.619526,1
31830,22.251438,41.852345,0
31831,12.357167,7.1541643,3
31832,-5.8214774,-6.4413705,8
31833,-36.972153,-29.85918,9
31834,-22.994717,-15.022814,9
31835,-14.934175,-45.726448,7
31836,21.163885,37.25934,0
31837,38.251274,5.7023416,2
31838,-7.878269,16.309307,5
31839,19.446281,-43.58071,1
31840,-29.900024,-26.5805,9
31841,-34.00909,-27.800346,9
31842,-15.553086,-12.803853,9
31843,26.117117,-41.343967,1
31844,-10.166512,-41.91481,7
31845,-9.32567,1.2249852,8
31846,16.68567,-26.309189,1
31847,-7.954705,2.8911746,8
31848,30.862022,-38.452435,1
31849,-18.569336,-36.847115,7
31850,11.960979,-0.28074577,7
31851,-8.096343,2.517022,8
31852,39.652153,-7.0550485,2
31853,19.608566,-38.75722,1
31854,-27.6599,-30.868944,9
31855,6.152745,41.455566,0
31856,-4.1844387,28.749865,6
31857,7.1433363,38.22417,0
31858,-43.261253,-9.217108,4
31859,-19.874928,48.02029,6
31860,-44.165096,-13.578158,4
31861,-17.69719,-37.85552,7
31862,19.850248,-30.073626,1
31863,-9.987064,8.528173,5
31864,18.29497,-41.370415,1
31865,7.413869,40.498074,0
31866,-44.738945,-3.7464538,9
31867,-21.193392,41.943707,6
31868,10.739129,5.604522,3
31869,25.976837,-42.96414,1
31870,16.39893,-44.18945,1
31871,18.632046,-46.131706,1
31872,-37.02057,-1.3044742,4
31873,39.196922,-9.079022,2
31874,46.267063,0.17426889,2
31875,-1.7041667,14.018131,5
31876,-19.793848,-25.285425,9
31877,16.15485,32.872612,0
31878,-35.30269,-30.168606,9
31879,-2.081468,-44.694046,7
31880,-0.359422,-1.4293611,8
31881,-7.6701055,2.7227376,8
31882,-5.6378417,-39.745914,7
31883,25.664736,-43.02319,4
31884,34.32298,-7.8707542,2
31885,-32.50069,-11.11046,4
31886,-12.411544,11.737949,5
31887,19.133635,-43.66506,1
31888,-33.045113,-25.246754,9
31889,-9.475191,0.63938063,8
31890,34.844177,-8.316467,2
31891,-2.7763803,12.598994,5
31892,-21.186905,49.15609,6
31893,-32.726875,-29.261202,9
31894,19.061882,-34.012554,1
31895,11.198086,34.263172,0
31896,-22.994547,-21.124935,9
31897,11.161349,17.53579,3
31898,-14.684159,32.318726,6
31899,-3.202164,-44.63457,7
31900,-28.58591,14.01125,5
31901,26.71857,-38.042023,1
31902,-10.533025,-45.025196,7
31903,-21.208487,48.056587,6
31904,6.707842,46.812782,0
31905,38.112904,-8.5725355,2
31906,1.9472082,0.75555766,8
31907,-21.253212,40.619442,6
31908,23.985664,-46.455173,1
31909,-20.94372,41.307156,6
31910,-11.617225,-38.456356,7
31911,23.499931,-47.34553,1
31912,-0.27265346,-45.174423,7
31913,16.354815,19.73973,3
31914,3.7243235,-30.111221,7
31915,-6.71739,4.160841,8
31916,18.68949,-35.893803,1
31917,-31.28104,-29.116583,9
31918,-31.592428,-21.577564,9
31919,-29.523264,-22.856485,9
31920,15.154218,-34.034306,1
31921,-2.6505969,12.76686,5
31922,-27.881977,-23.408997,9
31923,-28.551596,-22.32484,9
31924,-17.196047,56.331196,6
31925,16.222288,17.748749,3
31926,-21.975992,7.385759,5
31927,-7.2848053,-44.097954,7
31928,39.505325,7.5082846,2
31929,-4.005732,13.552761,5
31930,23.88547,-39.49688,1
31931,-20.638288,39.53494,6
31932,32.15725,-30.788181,1
31933,37.519062,-8.781408,2
31934,-16.24024,-21.462378,9
31935,41.481415,-11.579986,2
31936,16.031824,14.030487,3
31937,12.605423,33.77872,0
31938,7.630154,-3.886374,8
31939,-19.891058,-23.60932,9
31940,-33.32132,-13.329473,4
31941,-13.216666,-20.62396,4
31942,-37.84872,-29.86521,9
31943,15.823991,49.758434,0
31944,-8.165712,17.191618,5
31945,27.576225,-21.479858,1
31946,-11.960876,10.436615,5
31947,42.211937,14.433305,2
31948,-10.280004,32.670135,6
31949,14.044334,9.135922,3
31950,30.519104,-32.38539,1
31951,-46.653763,3.185118,4
31952,12.487694,-0.28024182,3
31953,-10.91901,13.094036,5
31954,17.126392,34.757183,6
31955,-6.8613663,40.25008,6
31956,40.82972,-10.22919,2
31957,-8.2261715,-32.453342,7
31958,40.891464,-1.181845,2
31959,1.0990344,-15.252072,8
31960,11.901055,19.252775,3
31961,-20.747114,-7.8316565,9
31962,0.41192433,13.186715,3
31963,25.6513,-22.354525,1
31964,-11.500847,-38.043495,7
31965,-46.063763,6.014983,4
31966,18.159191,-37.53624,1
31967,2.6473217,-27.177523,7
31968,-7.753226,14.314171,8
31969,13.857914,43.916264,0
31970,38.98519,-6.9773626,2
31971,28.257296,-22.810282,1
31972,-4.9801917,0.10432337,8
31973,45.675262,5.914888,2
31974,-15.167413,54.579575,6
31975,23.557446,5.2360287,3
31976,-10.567964,12.605502,5
31977,-45.06071,4.2164745,4
31978,40.870773,4.1897464,2
31979,-28.173754,15.728031,5
31980,16.253801,-46.286663,1
31981,-1.2900035,34.98015,6
31982,-20.633339,8.626523,5
31983,-1.4802839,-29.57207,7
31984,-50.220253,-7.741776,4
31985,-2.0754046,-14.333369,8
31986,-15.166758,-17.39618,9
31987,-21.482037,-9.1944275,9
31988,6.1859355,14.368078,3
31989,25.093092,13.790198,3
31990,15.275827,-40.75197,1
31991,4.29611,-28.661514,7
31992,-17.91542,-42.278076,7
31993,22.156296,-22.15929,1
31994,-37.31249,-30.45368,4
31995,28.435911,34.903,0
31996,-16.464668,-30.567696,7
31997,-6.6068687,-30.544764,7
31998,-17.430304,44.33624,6
31999,-22.165567,22.509005,5
32000,5.4731464,-4.879824,8
32001,-14.736722,15.962856,5
32002,-20.583794,35.977673,6
32003,-9.484169,39.65257,6
32004,-10.286811,-36.54956,7
32005,22.967102,-21.411348,1
32006,-19.622372,47.354996,6
32007,14.4586315,44.821915,0
32008,45.154552,-2.3004904,2
32009,15.951841,51.106155,0
32010,43.028854,3.098689,2
32011,7.6303535,-6.025019,8
32012,-9.067495,-2.3486192,8
32013,21.505638,2.8247933,3
32014,-49.422077,-5.98789,4
32015,-41.181545,-0.9787186,4
32016,-22.04816,-35.15574,9
32017,4.9260936,-13.283731,3
32018,24.808384,-19.739603,8
32019,23.225065,-23.576834,1
32020,-33.65825,-11.911105,4
32021,-21.2045,-11.9539585,9
32022,47.000732,14.228498,2
32023,-13.515356,18.873392,5
32024,40.115383,-1.49636,2
32025,21.77369,11.768336,3
32026,-1.6793609,19.869473,5
32027,-38.190235,-1.7230897,4
32028,-0.898716,-34.025597,7
32029,-16.752474,-15.817139,9
32030,-1.470638,4.2073674,8
32031,20.724316,2.7141051,3
32032,-31.296417,-6.7503986,4
32033,-19.959576,-19.661346,9
32034,28.790691,-43.66147,1
32035,43.01337,3.4578302,2
32036,11.458506,34.92716,0
32037,-35.379997,2.2169225,4
32038,18.969204,-30.662577,1
32039,-19.1195,16.14421,5
32040,4.6425185,11.87838,5
32041,28.54645,-21.96841,1
32042,14.733737,7.2913747,3
32043,-8.374667,33.130478,6
32044,27.068134,11.846523,3
32045,-31.260975,-5.1602545,4
32046,1.5174248,7.7702575,8
32047,-27.26351,-9.986186,9
32048,5.6544085,-39.234905,7
32049,-38.47749,1.7433206,4
32050,-17.365732,52.620434,6
32051,-21.681711,-9.365716,9
32052,-10.849534,10.619082,5
32053,-44.917282,-1.2679036,4
32054,29.888485,-33.804115,1
32055,25.161581,-20.497488,1
32056,-49.717262,-16.35329,4
32057,50.12041,8.022344,2
32058,-2.5588417,32.31907,6
32059,-22.367214,22.66317,5
32060,0.17378838,16.91715,5
32061,4.6561613,-4.435407,8
32062,19.13959,39.134052,0
32063,22.548613,-30.41826,1
32064,-17.816633,-16.133434,9
32065,34.499413,2.3548567,2
32066,-14.102759,-18.048101,9
32067,-19.954102,-14.646735,9
32068,-21.259996,-8.730737,9
32069,-35.905926,2.550216,4
32070,24.092495,-38.852203,1
32071,19.627748,5.8604703,3
32072,16.853071,-27.015526,8
32073,-1.6562343,-9.888163,8
32074,-19.483421,9.425766,5
32075,42.14131,3.3732173,2
32076,-2.9247115,-4.3092074,8
32077,39.620804,-4.005397,2
32078,-5.0670085,-4.7137017,8
32079,26.203655,-19.533014,1
32080,1.5955664,17.400747,5
32081,49.96407,8.046437,2
32082,-21.303967,52.363403,6
32083,23.222769,-21.68457,1
32084,-46.88617,-13.08877,4
32085,29.308002,-26.712917,1
32086,11.608612,38.292694,0
32087,21.790796,7.3138795,3
32088,-36.506752,-0.97376513,4
32089,-19.92185,-10.727296,9
32090,-11.398714,19.904839,5
32091,22.323843,4.0016828,3
32092,21.737803,30.285576,0
32093,7.269625,-9.7747135,8
32094,-41.13898,-2.8847818,4
32095,-10.578299,-28.881334,7
32096,18.391449,-45.454857,1
32097,29.24106,35.352154,0
32098,27.231848,33.724575,0
32099,-13.267563,-32.720165,7
32100,-29.713034,-29.006159,9
32101,-44.610058,4.18973,4
32102,-4.9004707,-5.845659,8
32103,-0.7964745,-9.161106,8
32104,3.932814,-30.236462,7
32105,6.46024,-8.257857,8
32106,6.222638,15.621067,3
32107,-20.448265,13.942096,5
32108,-12.536451,41.910545,4
32109,22.839497,44.559746,0
32110,2.783464,8.530731,8
32111,-12.486839,37.151184,6
32112,-26.205696,-29.556332,4
32113,-13.987407,35.081932,6
32114,17.35972,14.387093,3
32115,25.007662,8.562654,3
32116,1.9757686,-14.997101,8
32117,-8.905748,-24.98523,7
32118,-15.589755,39.649517,6
32119,-5.446892,35.549156,6
32120,-7.232264,-35.751335,7
32121,-19.872139,-11.65253,9
32122,-13.565383,-44.506683,7
32123,-16.904263,-6.6946626,9
32124,-44.043396,-9.483821,4
32125,-33.914234,4.4475493,4
32126,-51.515568,-13.402437,4
32127,6.4678235,-8.292065,8
32128,-29.375692,-17.517298,9
32129,25.461117,-20.26524,1
32130,11.851888,36.278954,0
32131,20.468538,48.933662,0
32132,-22.984013,14.337872,5
32133,21.76132,-12.026599,1
32134,-8.601107,19.1041,5
32135,50.924904,4.9768243,2
32136,-20.648018,17.751686,5
32137,28.848679,11.401369,3
32138,16.649267,-44.50861,1
32139,-41.120697,7.9549155,4
32140,-12.122764,50.297928,6
32141,-29.879446,21.791739,5
32142,45.051334,-2.4293184,2
32143,-1.3751265,34.599007,6
32144,11.380942,34.700325,0
32145,-1.6921645,-22.877708,7
32146,40.594975,10.024869,2
32147,5.648835,-15.631667,8
32148,42.24442,-6.056381,2
32149,-20.991371,-9.169429,9
32150,6.8792615,-36.116386,7
32151,25.918587,44.30837,0
32152,-13.474922,-10.132992,9
32153,21.864662,-9.9518385,1
32154,-2.7564461,20.220606,5
32155,52.63063,8.218336,2
32156,-18.139738,10.006338,5
32157,26.182499,8.628535,3
32158,16.184065,-18.491636,1
32159,-4.599712,-23.511805,7
32160,11.260712,33.747143,0
32161,5.990013,-16.402666,8
32162,7.939798,35.993847,0
32163,-15.656536,-2.9376523,9
32164,-49.095932,-16.062843,4
32165,26.231806,48.075855,0
32166,0.53194153,-0.8192118,8
32167,21.863651,-10.381328,1
32168,15.28593,-47.623142,5
32169,54.177917,7.3935437,2
32170,40.462955,11.458896,2
32171,28.474167,9.372898,3
32172,-41.33664,-16.581945,4
32173,0.1480582,-21.476192,7
32174,0.9441354,-35.596863,7
32175,5.952733,-15.380188,8
32176,16.1755,17.796251,3
32177,-16.041891,-4.4963913,9
32178,-39.62881,-16.3626,4
32179,30.331062,-24.48137,1
32180,-11.984864,30.155224,6
32181,2.0891168,-8.944166,8
32182,-49.507896,-15.825581,4
32183,-3.4945211,34.458527,6
32184,7.5101438,40.346577,0
32185,-0.8179054,-25.534626,7
32186,-45.015892,-8.255514,4
32187,21.939548,-9.1699505,1
32188,-45.680298,-10.507667,4
32189,24.294744,-12.051746,1
32190,-25.879362,-25.895262,7
32191,-42.739014,8.11001,4
32192,5.466477,12.022869,3
32193,28.736197,10.3481455,3
32194,16.923988,15.067287,3
32195,-0.14085086,-22.856503,7
32196,-21.913733,-12.73817,9
32197,-0.53866035,-22.530245,7
32198,-6.4248405,16.174784,5
32199,5.713,-16.143707,8
32200,-12.754464,15.067249,5
32201,-15.777965,-4.0169516,9
32202,22.182266,-27.965528,2
32203,28.65909,10.750076,3
32204,31.042887,-18.203709,1
32205,-1.8064307,34.787113,6
32206,-14.044151,14.539453,8
32207,26.267523,45.9079,0
32208,-4.393308,-46.385414,7
32209,25.297531,8.039975,3
32210,26.367895,32.772644,0
32211,-6.6075644,43.272526,6
32212,46.132454,-10.140318,2
32213,-40.30285,9.840586,4
32214,-3.0299542,16.071941,5
32215,3.8335469,-23.358103,7
32216,40.114796,-0.29615498,2
32217,-29.787916,20.906546,5
32218,-6.3215933,8.222017,8
32219,-4.3676434,36.862206,6
32220,4.9396772,-25.53215,7
32221,28.252941,35.431564,0
32222,-15.931546,54.77709,6
32223,27.905096,9.180442,3
32224,31.008776,-35.40229,1
32225,1.7960987,-9.955911,8
32226,-6.298651,-6.386588,8
32227,25.035418,7.997328,3
32228,-15.921644,42.400673,6
32229,24.557072,-11.892742,1
32230,-8.336117,29.84777,6
32231,24.755997,-11.864219,1
32232,-50.369423,-16.232656,4
32233,-30.178148,19.610542,5
32234,5.568624,10.599608,3
32235,-18.924252,-2.2233377,9
32236,-0.005319165,-41.14569,7
32237,25.0227,44.1861,0
32238,-50.76008,-8.809985,4
32239,-16.957918,-2.6078372,9
32240,-10.494985,33.933685,6
32241,-2.9224925,36.28959,6
32242,-11.541875,37.7808,6
32243,50.764492,6.9548655,2
32244,25.259056,-22.445024,8
32245,21.28842,-9.2584715,1
32246,29.142237,-40.520832,1
32247,2.0779407,-22.695711,7
32248,-22.03424,14.269853,5
32249,-16.51964,-4.507048,9
32250,44.361885,-0.45174992,2
32251,-19.138746,-2.7303529,9
32252,-16.127613,-40.346657,7
32253,6.3269877,-16.354795,8
32254,-29.647709,15.286349,5
32255,-2.636412,34.54356,6
32256,-14.932441,-19.455645,9
32257,-3.0123615,34.60157,6
32258,-16.239481,19.266327,5
32259,6.249004,-13.088157,8
32260,-30.562407,-27.128387,9
32261,7.3507495,-12.795393,8
32262,-32.653477,-12.217114,4
32263,51.478035,5.7090726,2
32264,41.00712,7.6769495,2
32265,-2.803085,39.289124,6
32266,4.0699763,-25.76094,7
32267,27.174213,8.356726,3
32268,21.17635,29.135736,0
32269,52.510567,0.29669583,2
32270,-8.390838,0.72598946,8
32271,-20.79829,-4.554468,9
32272,-47.690414,3.417665,4
32273,23.740995,46.20258,0
32274,22.963285,31.109524,0
32275,28.164602,10.403373,3
32276,5.792888,40.972546,3
32277,-32.08777,19.834278,5
32278,-38.375225,-11.735727,4
32279,5.704246,-16.522118,8
32280,-5.4116483,-48.926407,2
32281,26.032528,7.819462,3
32282,-2.490694,-45.355522,7
32283,-27.673712,21.881151,5
32284,11.977576,5.182349,3
32285,6.9803886,-13.333373,8
32286,-41.411842,3.2748945,4
32287,-27.588316,18.044884,5
32288,-8.219715,-42.581806,2
32289,-0.16462362,-22.793068,7
32290,-3.1850307,16.3753,5
32291,-1.5920956,-23.6973,7
32292,33.360466,-7.3039527,2
32293,19.551208,50.45963,0
32294,-3.5174448,-41.563557,7
